ContentItemId,Abstract,Ancilary Data,ARDA Subject Category,ARDA Volume and Issue,Personal Author,Availability,Bibliographic Type Code,Bibliographic Level,Bibtype Name,CD Number,CD Fulltext Database,CD Fulltext Contributing Office,Contract/Grant Number,Cost of Electronic Copy,Cost of Microfiche,Cost of Paper Copy,Date Abstracted and Indexed,Create Date for CD,Date Cataloging Proofed,Date Indexed Only,Date Processing Complete,Date Prepared for Filming,Date of Publication Freeforrm,Date of Publication Fixed,Date of Expected Release to Public,Date Refilmed,Date Returned from Filmer,Date Sent Abstracting Indexing,Date Sent to Filmer,Descriptions from Thesaurus,Secondary Descriptors,Descriptors Geographic,DESCTEMP,Document ID,Edition,Entered By,AID Contact Number Evaluated,Total Evaluation Cost,Exclude from Prjdoc View,File Format,Fulltext External Reference,File Size,File Software and Version,Fulltext,USAID Geography Code,USAID Geography Name,Related Object Link,New Thesaurus Terms,Institution Authority Code,Institution Name,Institution Role,Inventory Location,Inventory Quantity,ISBN,Language of Text,Mime Type,Notation,NTIS Number,Number of Fiche,Number of Fiche Frames,Stategic Objective Number,Pagination,Collation Notes,Prepped By,Project Number,Project9 Prime Dve Activity,Project Sub Number,REC_NO,Related Docs Links,Report Number,Batch,Box,Shelf Location,Special Processing Instructions,Primary Subject,Document Title,Series Title,Document Title Translated,Title Word Alternate Spelling,Web Collection,Abstract or Index,ABIN load Check Field,USAID Project Number,File,Institution or USAID Bureau Author,Institution or USAID Sponsor,Institution or USAID Publisher,Restricted to USAID Only,Language ISO1 Code,Class,Date Processing Started,Category,DateCreated,DateModified,Active,File Processed,Selected for Cataloguing,Not Selected for Cataloguing,Proofed,Indexed,Processing Complete,Restricted,fliqzid,inmCreatedBy,inmWatchers,Thumbnail,Descriptors_Geographic_t,Descriptors_Geographic_t_date,Language_of_Text_t,Language_of_Text_t_date
277275,,,,,,,31,,Periodic Report,,,,,,,,,,6/14/2004 12:00:00 AM,6/14/2004 12:00:00 AM,6/14/2004 12:00:00 AM,,14 Jun 1968,1968-06,,,,6/14/2004 12:00:00 AM,,USAID|Development assistance|Development programs|Government departments|Resource allocation|Administrative regions|Statistical data,,,,PD-ACB-044,,DBA1,,,False,E,,"5,624 KB",PDF,,,,,,003221,USAID. Ofc. of Program and Policy Coordination,A,DST/W-2023,,,English,application/pdf,P15.63|J02.57.M6|J02.57.M8.2|J02.57.8|P03.K3|J02.57.3|L04.2|T12.53,,,61,,,,,,,,126268,,W-129,L001,,,,JC30,"Operations report, data as of March 31, 1968",Agency for International Development FY 1968,,,USAID Library conversion 2004,,126268PD-ACB-044,,D:\Projects\USAID\PDFs\PDACB044.pdf,003221 - USAID. Ofc. of Program and Policy Coordination,,,False,En,Development program planning and management,,Thesaurus~Thesaurus Collection~Science~Mathematical sciences~Statistics~Statistical data|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Administrative regions|Document Type~Document Type Collection~Program Documents (all)~Periodic Report|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.3|Notation~Notation Collection~L~L04~L04.2|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Administrative regions|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.8|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development programs|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.2|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6|Thesaurus~Thesaurus Collection~Management~Management operations~Supply management~Resource allocation|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~P~P03~P03.K~P03.K3|Notation~Notation Collection~T~T12~T12.5~T12.53|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Government departments,6/14/2004 4:00:00 AM,2/14/2013 5:56:23 AM,True,False,False,False,False,False,False,,,Guest,,,,,,
337722,,Cover title: Thailand trade and investment mission to the United States,,,"Seabrook, Belford L.",,33,,Trip/End of Tour Report,,,,,,,,,,,,,,10 June 1968,1968-06,,,,,,,,Thailand|USA,,PN-ARC-180,,,,,False,Electronic,,"3,332 KB",,,,Thailand,,,,,,,,,English,application/pdf,,,,118,,,,,,,,,,,,,,,DP00,"Report of the Thailand trade & investment mission to the United States, April 29-May 13, 1968",,,,,,,,pnarc180.pdf,040497 - USAID. Ofc. of Private Resources. Private Investment Center,,,False,,International trade,8/20/2013 12:00:00 AM,,8/20/2013 1:52:14 PM,10/25/2013 7:07:32 PM,True,True,True,False,False,False,False,No,,jharold@usaid.gov,,,Thailand (445.0)|Southeast Asia (146.0)|Asia (105.0),10/25/2013 3:03:00 PM,,
319276,,Cover title: Public administration bulletin USAID - Vietnam|Also known as: Public administration bulletin for Vietnam,,,,,53,,Periodical/Periodical Analytic,,,,,,,,,,,,,,1 Jun 1968,1968-06,,,,,,,,Vietnam,,PN-ADX-596,,JH,,,False,E,,"1,584 KB",PDF,,730,"Vietnam (South), Republic of",,,008623,USAID. Mission to Vietnam,A,,,,English,application/pdf,G15.8M,,,105,,,,,,,,168397,,,,,,Retrieved from Inv (Presto),JB00,"Public administration bulletin, no. 44",,,,,,168397PN-ADX-596,,D:\Projects\USAID\PDFs\PNADX596.pdf,008623 - USAID. Mission to Vietnam,,,False,En,Public administration,,Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~Southeast Asia~Vietnam|Document Type~Document Type Collection~Technical Reports (all)~Periodical/Periodical Analytic|Notation~Notation Collection~G~G15~G15.8~G15.8M,12/29/2011 5:00:00 AM,3/12/2013 4:27:24 AM,True,True,False,False,False,False,False,No,,Guest,,,,,,
339808,,'USAID/Philippines Program Office',,,,,64,,Activity/Project/Program Overview,,,,,,,,,,,,,,June 1968,1968-06,,,,,,,,Philippines,,PD-ACX-770,,,,,False,Electronic,,923 KB,,,492,Philippines,,,,,,,,,English,application/pdf,,,,41,,,,,,,,,,,,,,Retrieved from Inv (IN-AAP-363),JC22,A.I.D. assistance to the Philippines : summary of USAID-NEC technical assistance projects,,,,USAID history (geographic) Philippines,,,,pdacx770.pdf,008592 - USAID. Mission to Philippines,,,False,,Development assistance,10/22/2013 12:00:00 AM,,10/22/2013 7:35:16 PM,10/25/2013 5:00:10 PM,True,True,True,False,False,False,False,No,,jharold@usaid.gov,,,Philippines (365.0),10/22/2013 4:00:00 PM,,
169592,"THE STUDY,TO BE CARRIED OUT BY THE US GEOLOGICAL SURVEY, INVOLVES AN INVENTORY OF EXISTING WELLS,EXPLORATORY DRILLING AND CONDUCTING PUMPING TESTS ON NEWLY DRILLED AND EXISTING TUBE WELLS. ABOUT 50-60 TEST HOLES,9 TUBE WELLS,15 PUMPING TESTS TO BE COMPLETED 1ST YR IN BHAIRAHAWA AREA. 2ND YR-COMPLETE TEST DRILLING AND PUMPING TESTS IN BHAIRAHAWA AREA,MOVE TO NEPALGANJ AREA,DRILL ABOUT 55 TEST HOLES,CONTRACE FOR DRILLING 8 TUBE WELLS BY THE REVERSE ROTARY METHOD. 3RD YR-DHANGARHI AREA-55 TEST HOLES,9 TUBE WELLS,15 PUMPING TESTS. TRAIN STAFF OF THE GROUND-WATER SECTION OF DEPT OF HYDROLOGY IN INVESTIGATIVE TECHNIQUES.",,,,,,14,M,Other Authorized Design Document,,,,,,,,10/1/1981 12:00:00 AM,,6/21/1982 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,7 Jun 1968,1968-06,,,,6/11/1984 12:00:00 AM,,Groundwater|Wells,Tube wells|Drilling,Nepal,,PD-AAD-054-B1,,,,,False,F|E,,302 KB,PDF,,367,Nepal,,,008583,USAID. Mission to Nepal,A,DST/W-686,,,English,application/pdf,T18.FB.C|M06.JB.F2|M06.JB.F2.K|M06.M4.D4|G15.6A,,1,6,,,,,3670207,3670207,00,16941,,,,,,FROM BREF|FROM TEXT|Converted to searchable PDF 2011-08-02 (exact OCR),,GROUND WATER INVESTIGATION,,,,,,16941PD-AAD-054-B1,3670207,D:\Projects\USAID\PDFs\PDAAD054B1.pdf,008583 - USAID. Mission to Nepal,,,False,EN,,,Notation~Notation Collection~M~M06~M06.J~M06.JB~M06.JB.F~M06.JB.F2|Thesaurus~Thesaurus Collection~Science~Earth sciences~Hydrology~Water sources~Groundwater|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Civil engineering~Water supply engineering~Water supply structures~Wells~Tube wells|Document Type~Document Type Collection~Design (all)~Other Authorized Design Document|Notation~Notation Collection~T~T18~T18.F~T18.FB~T18.FB.C|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~South Asia~Nepal|Notation~Notation Collection~G~G15~G15.6~G15.6A|Notation~Notation Collection~M~M06~M06.J~M06.JB~M06.JB.F~M06.JB.F2~M06.JB.F2.K|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Civil engineering~Water supply engineering~Water supply structures~Wells|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.D~M06.M4.D4|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Erosion processes~Drilling,6/21/1982 4:00:00 AM,3/12/2013 6:25:48 AM,True,True,False,False,False,False,False,,,Guest,,,,,,
168321,"LOAN TO BRAZILIAN INSTITUTE OF GEOGRAPHY & STATISTICS (IBGE) WILL FINANCE TECH ASSIST OF AN ECNMC & METHODS STATISTICIAN TO ASSIST THE EXISTING BRAZILIAN INSTITUTE OF STATISTICS' (LBE) DEPT OF INDUSTRIAL, COMMERCIAL & SERVICES STATISTICS TO EXPAND & IMPROVE PROGRAMS OF ECNMC, INDUSTRIAL & CONSTRUCTION STATISTICS. ACTIVITIES WILL INCLUDE CONTINUATION OF PRESENT PROGRAM OF ANNUAL, QUARTERLY & MONTHLY INDUSTRIAL STATISTICS; DEVEL OF PROCEDURES FOR ELECTRONIC COMPUTER EDIT OF REPORTED DATA, AN ESSENTIAL STEP THAT WILL IMPROVE EDITED DATA & REDUCE REQUIRED EDITING TIME; INTRODUCTION OF WORK STANDARDS & QUALITY CONTROL; COMPLETION OF THE ELECTRONIC COMPUTER PROGRAMMING ON MODERN SYSTEM TO BE INSTALLED IN IBGE; & DEVEL OF IMPROVED INDUSTRIAL & COMMERCIAL ORGANIZATION CLASSIFICATION SYSTEM CONSISTENT WITH THE CURRENT SITUATION. WITH ASSISTANCE OF EFFICIENT SYSTEMS, IBGE WILL BEGIN STUDYING RESPONSE BIAS & SAMPLING VARIATION TO OPTIMIZE ECONOMIC SAMPLE SURVEY; IMPROVE & EXTEND COVERAGE OF PRESENT CONSTRUCTION & BUILDING STATISTICS; INITIATE NEW PROGRAMS FOR ANNUAL & QUARTERLY SURVEY OF DISTRIBUTED TRADE, PROFESSIONAL & PERSONNEL SERVICES & TRANSPORTATION & COMMUNICATION; & ESTABLISH SPECIAL STUDIES OF THE USE OF SAMPLE SURVEYS IN ALL NEW PROGRAMS.",,,,"KING, ARNOLD L.|HATTON, CHARLES L.|et al.",,14,M,Other Authorized Design Document,,,,,,,,10/1/1981 12:00:00 AM,,6/25/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,20 Jun 1968,1968-06,,,,,,On the job training|DEMOGRAPHY|Population censuses|Statistical analysis|Technical training|Statistical data|Information storage and retrieval systems|Economic surveys|Pre census surveys|Electronic equipment|Procurement|Simulations|Information services|Data collection|Statistics|National level|Computers|Planning|Management information systems,,Brazil,,PD-AAB-876-B1,,,,,False,F|E,,"5,372 KB",PDF,,512,Brazil,,,000035,U.S. Agency for International Development (USAID),A,DST/W-502,,,English,application/pdf,E04.27|S11|S11.F4.4|T03.J3|T12.56|E04.E|T12.53|B19.E6|D79.F|T03.GF.5|S11.F4.2|M06.62|P03.K6|T03.G9|B19.G|T03.G|B19.C6|T12.5|J05.7|M06.62.3|M06.G6|P03.8|P12|B19.E6.6|G06.2B.8,,2,100,,,,,5120282|5120282|5120282|5120282|5120282|5120282,512028201|512028202|512028203|512028204|512028205|512028206,06|05|04|03|02|01,15670,,AID-DLC/P-431,,,,FROM BREF|FROM TEXT|Converted to searchable PDF 2011-05-19 (exact OCR),,BRAZIL - STATISTICAL DEVELOPMENT PROGRAM,,,,,,15670PD-AAB-876-B1,512028206|512028205|512028204|512028203|512028202|512028201,D:\Projects\USAID\PDFs\PDAAB876B1.pdf,000035 - U.S. Agency for International Development (USAID),,,False,EN,,,Notation~Notation Collection~P~P03~P03.8|Thesaurus~Thesaurus Collection~Communication~Information~Information services|Notation~Notation Collection~M~M06~M06.6~M06.62~M06.62.3|Thesaurus~Thesaurus Collection~Communication~Information~Information management~Data collection|Notation~Notation Collection~S~S11~S11.F~S11.F4~S11.F4.2|Thesaurus~Thesaurus Collection~Science~Research~Data collection|Notation~Notation Collection~T~T12~T12.5|Thesaurus~Thesaurus Collection~Economics~Economic research~Economic surveys|Thesaurus~Thesaurus Collection~Science~Research~Data analysis~Statistical analysis|Notation~Notation Collection~M~M06~M06.G~M06.G6|Notation~Notation Collection~S~S11~S11.F~S11.F4~S11.F4.4|Notation~Notation Collection~G~G06~G06.2~G06.2B~G06.2B.8|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Computer technology~Computers|Thesaurus~Thesaurus Collection~Science~Mathematical sciences~Statistics~Statistical analysis|Notation~Notation Collection~B~B19~B19.C~B19.C6|Notation~Notation Collection~S~S11|Thesaurus~Thesaurus Collection~Communication~Information~Information technology~Information storage and retrieval systems|Notation~Notation Collection~T~T03~T03.G~T03.GF~T03.GF.5|Thesaurus~Thesaurus Collection~Science~Research~Data collection~Simulations|Notation~Notation Collection~T~T03~T03.J~T03.J3|Notation~Notation Collection~M~M06~M06.6~M06.62|Thesaurus~Thesaurus Collection~Population and demography~Demography~Demographic research~Demographic data collection~Pre census surveys|Thesaurus~Thesaurus Collection~Science~Mathematical sciences~Statistics~Statistical data|Notation~Notation Collection~T~T03~T03.G~T03.G9|Notation~Notation Collection~J~J05~J05.7|Thesaurus~Thesaurus Collection~Population and demography~Demography|Thesaurus~Thesaurus Collection~Science~Mathematical sciences~Statistics|Thesaurus~Thesaurus Collection~Government and law~Geopolitical levels~National level|Thesaurus~Thesaurus Collection~Science~Research~Data collection~Surveys~Economic surveys|Notation~Notation Collection~B~B19~B19.E~B19.E6~B19.E6.6|Thesaurus~Thesaurus Collection~Management~Management information systems|Notation~Notation Collection~B~B19~B19.E~B19.E6|Thesaurus~Thesaurus Collection~Communication~Information~Information technology~Information storage and retrieval systems~Management information systems|Notation~Notation Collection~T~T12~T12.5~T12.53|Notation~Notation Collection~E~E04~E04.E|Notation~Notation Collection~E~E04~E04.2~E04.27|Thesaurus~Thesaurus Collection~Management~Management operations~Supply management~Procurement|Thesaurus~Thesaurus Collection~Geographical areas and countries~America~Latin America~South America~Brazil|Thesaurus~Thesaurus Collection~Education~Training~Technical training|Thesaurus~Thesaurus Collection~Population and demography~Demography~Demographic research~Demographic data collection~Population censuses|Notation~Notation Collection~P~P12|Notation~Notation Collection~B~B19~B19.G|Notation~Notation Collection~T~T03~T03.G|Notation~Notation Collection~P~P03~P03.K~P03.K6|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Electronic technology~Electronic equipment~Computers|Document Type~Document Type Collection~Design (all)~Other Authorized Design Document|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Electronic technology~Electronic equipment|Thesaurus~Thesaurus Collection~Education~Training~Vocational training~On the job training|Notation~Notation Collection~T~T12~T12.5~T12.56|Notation~Notation Collection~D~D79~D79.F|Thesaurus~Thesaurus Collection~Management~Management operations~Planning,6/25/1979 4:00:00 AM,3/10/2013 11:47:35 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
169766,,,,,"MORGAN, ALVIN M.",,33,M,Trip/End of Tour Report,,,,,,,,,,6/22/1982 12:00:00 AM,10/24/1984 12:00:00 AM,10/1/1981 12:00:00 AM,,3 Jun 1968,1968-06,,,,6/14/1984 12:00:00 AM,,Rural development|Agricultural planning|Agricultural policy,Fishing industry|Fishery management,Korea R,,PD-AAD-428-C1,,,,,True,F|E,,"1,414 KB",PDF,,489,"Korea, Republic of",,,,,,DST/W-517,,,English,application/pdf,L04.F6|A73|P03.82|A72|M04.3B|A25.58|G15.2B,,1,6,,,,,4890594,4890594,00,17115,,,,,,FROM BREF|Converted to searchable PDF 2011-06-22 (exact OCR),,"END OF TOUR REPORT, ALVIN M. MORGAN",,,,,,17115PD-AAD-428-C1,4890594,D:\Projects\USAID\PDFs\PDAAD428C1.pdf,,,,False,EN,,,Notation~Notation Collection~A~A25~A25.5~A25.58|Notation~Notation Collection~P~P03~P03.8~P03.82|Thesaurus~Thesaurus Collection~Agriculture~Agricultural planning|Notation~Notation Collection~M~M04~M04.3~M04.3B|Thesaurus~Thesaurus Collection~Agriculture~Agricultural policy|Document Type~Document Type Collection~Program Documents (all)~Trip/End of Tour Report|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Regional development~Rural development|Thesaurus~Thesaurus Collection~Agriculture~Fishing~Fisheries~Fishery management|Notation~Notation Collection~G~G15~G15.2~G15.2B|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~East Asia~Korea R|Thesaurus~Thesaurus Collection~Management~Management operations~Planning~Agricultural planning|Notation~Notation Collection~A~A73|Notation~Notation Collection~A~A72|Thesaurus~Thesaurus Collection~Industry and technology~Industry~Heavy industries~Fishing industry|Notation~Notation Collection~L~L04~L04.F~L04.F6,6/22/1982 4:00:00 AM,3/10/2013 11:50:18 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
169767,,,,,"Harris, Edward",,33,M,Trip/End of Tour Report,,,,,,,,,,6/22/1982 12:00:00 AM,1/6/1987 12:00:00 AM,10/1/1981 12:00:00 AM,,19 Jun 1968,1968-06,,,,,,Rural development|Development project implementation,Regional development|Institution building|Food production|Agricultural product marketing|Personnel development|Research management|Police services|Host country cooperation,Korea R,,PD-AAD-428-D1,,,,,True,F|E,,"1,541 KB",PDF,,489,"Korea, Republic of",,,008566,USAID. Mission to Korea,A,DST/W-453,,,English,application/pdf,L04.F6|J02.57.M8.4E|L04.F|J02.57.M6.M|A03.2|A53.8|P03.X7|N05.S|T03.R|P61|L02.62|P03.HG|J02.57.M8.C2|G15.2B,,1,8,,,,,4890594,4890594,00,17116,,,,,,FROM BREF|Converted to searchable PDF 2011-06-22 (exact OCR),,End of tour report,,,,,,17116PD-AAD-428-D1,4890594,D:\Projects\USAID\PDFs\PDAAD428D1.pdf,008566 - USAID. Mission to Korea,,,False,EN,,,Notation~Notation Collection~T~T03~T03.R|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~East Asia~Korea R|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.4~J02.57.M8.4E|Thesaurus~Thesaurus Collection~Management~Management operations~Marketing~Agricultural product marketing|Notation~Notation Collection~L~L04~L04.F~L04.F6|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development projects~Development project implementation|Notation~Notation Collection~L~L04~L04.F|Notation~Notation Collection~G~G15~G15.2~G15.2B|Thesaurus~Thesaurus Collection~Science~Research~Research management|Thesaurus~Thesaurus Collection~Management~Research management|Thesaurus~Thesaurus Collection~Management~Management operations~Cooperation~Host country cooperation|Document Type~Document Type Collection~Program Documents (all)~Trip/End of Tour Report|Notation~Notation Collection~N~N05~N05.S|Notation~Notation Collection~A~A53~A53.8|Notation~Notation Collection~P~P03~P03.H~P03.HG|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development cooperation~Host country cooperation|Notation~Notation Collection~A~A03~A03.2|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Regional development|Thesaurus~Thesaurus Collection~Labor~Personnel management~Personnel development|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.C~J02.57.M8.C2|Notation~Notation Collection~L~L02~L02.6~L02.62|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Institution building|Thesaurus~Thesaurus Collection~Agriculture~Agricultural production~Food production|Thesaurus~Thesaurus Collection~Human settlements~Communities~Community services~Police services|Notation~Notation Collection~P~P03~P03.X~P03.X7|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.M|Thesaurus~Thesaurus Collection~Agriculture~Agricultural management~Agricultural product marketing|Notation~Notation Collection~P~P61|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Regional development~Rural development,6/22/1982 4:00:00 AM,3/11/2013 3:00:36 AM,True,True,False,False,False,False,False,,,Guest,,,,,,
169768,,,,,"GATTONI, LOUIS A.",,33,M,Trip/End of Tour Report,,,,,,,,,,6/22/1982 12:00:00 AM,10/24/1984 12:00:00 AM,10/1/1981 12:00:00 AM,,20 Jun 1968,1968-06,,,,6/14/1984 12:00:00 AM,,Rural development|Horticulture|Fruit|Vegetables|Crop production,Wine grapes|Varietal research|Export promotion|Agricultural product marketing|Food processing,Korea R,,PD-AAD-428-E1,,,,,True,F|E,,"1,431 KB",PDF,,489,"Korea, Republic of",,,,,,,,,English,application/pdf,L04.F6|A12|A03.6|A02.44.5|T29.6C.2|A02.44.B|A05|A03.4|A02.42.45.82|A68.6|D08.23.9|A53.8|P03.X7|M06.N|G15.2B,,1,20,,,,,4890594,4890594,00,17117,,,,,,FROM BREF|Converted to searchable PDF 2011-06-22 (exact OCR),,"END OF TOUR REPORT, LOUIS A. GATTONI, HORTICULTURE ADVISOR",,,,,,17117PD-AAD-428-E1,4890594,D:\Projects\USAID\PDFs\PDAAD428E1.pdf,,,,False,EN,,,Notation~Notation Collection~A~A02~A02.4~A02.44~A02.44.B|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Food processing|Thesaurus~Thesaurus Collection~Management~Management operations~Marketing~Agricultural product marketing|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~East Asia~Korea R|Notation~Notation Collection~L~L04~L04.F~L04.F6|Notation~Notation Collection~A~A68~A68.6|Thesaurus~Thesaurus Collection~Agriculture~Agricultural management~Agricultural product marketing|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Crops~Fruit crops~Temperate fruits~Grapes~Wine grapes|Thesaurus~Thesaurus Collection~Agriculture~Agricultural production~Crop production|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Regional development~Rural development|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Plant source foods~Fruit|Notation~Notation Collection~A~A53~A53.8|Notation~Notation Collection~D~D08~D08.2~D08.23~D08.23.9|Notation~Notation Collection~A~A02~A02.4~A02.42~A02.42.4~A02.42.45~A02.42.45.8~A02.42.45.82|Notation~Notation Collection~A~A02~A02.4~A02.44~A02.44.5|Thesaurus~Thesaurus Collection~Science~Biology~Anatomy~Plant anatomy~Fruit|Notation~Notation Collection~A~A12|Notation~Notation Collection~A~A05|Notation~Notation Collection~A~A03~A03.4|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Plant source foods~Vegetables|Notation~Notation Collection~G~G15~G15.2~G15.2B|Thesaurus~Thesaurus Collection~Agriculture~Horticulture|Thesaurus~Thesaurus Collection~Economics~Trade~International trade~Exports~Export promotion|Thesaurus~Thesaurus Collection~Agriculture~Agricultural research~Varietal research|Notation~Notation Collection~P~P03~P03.X~P03.X7|Notation~Notation Collection~M~M06~M06.N|Notation~Notation Collection~A~A03~A03.6|Notation~Notation Collection~T~T29~T29.6~T29.6C~T29.6C.2|Thesaurus~Thesaurus Collection~Agriculture~Crop production|Document Type~Document Type Collection~Program Documents (all)~Trip/End of Tour Report|Thesaurus~Thesaurus Collection~Agriculture~Agricultural production~Horticulture,6/22/1982 4:00:00 AM,3/10/2013 11:50:20 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
169769,,,,,"ROHLFS, GLEASON D.",,33,M,Trip/End of Tour Report,,,,,,,,,,6/22/1982 12:00:00 AM,10/24/1984 12:00:00 AM,10/1/1981 12:00:00 AM,,21 Jun 1968,1968-06,,,,6/14/1984 12:00:00 AM,,Rural development|Development planning|Agricultural extension,Agricultural research|Institution building,Korea R,,PD-AAD-429-A1,,,,,True,F|E,,"1,472 KB",PDF,,489,"Korea, Republic of",,,,,,DST/W-517,,,English,application/pdf,L04.F6|P03.86|J02.57.M8.8|A66|P03.KC.23|A68|T03.22|J02.57.M6.M|G15.2B,,1,15,,,,,4890594,4890594,00,17118,,,,,,FROM BREF|Converted to searchable PDF 2011-06-22 (exact OCR),,"END OF TOUR REPORT - GLEASON D. ROHLFS, EXTENSION ADVISOR",,,,,,17118PD-AAD-429-A1,4890594,D:\Projects\USAID\PDFs\PDAAD429A1.pdf,,,,False,EN,,,Notation~Notation Collection~A~A66|Thesaurus~Thesaurus Collection~Agriculture~Agricultural extension|Notation~Notation Collection~P~P03~P03.8~P03.86|Notation~Notation Collection~T~T03~T03.2~T03.22|Thesaurus~Thesaurus Collection~Agriculture~Agricultural research|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.M|Notation~Notation Collection~A~A68|Thesaurus~Thesaurus Collection~Management~Management operations~Supply management~Delivery systems~Extension services~Agricultural extension|Notation~Notation Collection~G~G15~G15.2~G15.2B|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~East Asia~Korea R|Thesaurus~Thesaurus Collection~Science~Research~Research (by discipline)~Agricultural research|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Regional development~Rural development|Thesaurus~Thesaurus Collection~Management~Management operations~Planning~Development planning|Notation~Notation Collection~L~L04~L04.F~L04.F6|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.8|Notation~Notation Collection~P~P03~P03.K~P03.KC~P03.KC.2~P03.KC.23|Document Type~Document Type Collection~Program Documents (all)~Trip/End of Tour Report|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development planning|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Institution building,6/22/1982 4:00:00 AM,3/11/2013 3:00:39 AM,True,True,False,False,False,False,False,,,Guest,,,,,,
