ContentItemId,Abstract,Ancilary Data,ARDA Subject Category,ARDA Volume and Issue,Personal Author,Availability,Bibliographic Type Code,Bibliographic Level,Bibtype Name,CD Number,CD Fulltext Database,CD Fulltext Contributing Office,Contract/Grant Number,Cost of Electronic Copy,Cost of Microfiche,Cost of Paper Copy,Date Abstracted and Indexed,Create Date for CD,Date Cataloging Proofed,Date Indexed Only,Date Processing Complete,Date Prepared for Filming,Date of Publication Freeforrm,Date of Publication Fixed,Date of Expected Release to Public,Date Refilmed,Date Returned from Filmer,Date Sent Abstracting Indexing,Date Sent to Filmer,Descriptions from Thesaurus,Secondary Descriptors,Descriptors Geographic,DESCTEMP,Document ID,Edition,Entered By,AID Contact Number Evaluated,Total Evaluation Cost,Exclude from Prjdoc View,File Format,Fulltext External Reference,File Size,File Software and Version,Fulltext,USAID Geography Code,USAID Geography Name,Related Object Link,New Thesaurus Terms,Institution Authority Code,Institution Name,Institution Role,Inventory Location,Inventory Quantity,ISBN,Language of Text,Mime Type,Notation,NTIS Number,Number of Fiche,Number of Fiche Frames,Stategic Objective Number,Pagination,Collation Notes,Prepped By,Project Number,Project9 Prime Dve Activity,Project Sub Number,REC_NO,Related Docs Links,Report Number,Batch,Box,Shelf Location,Special Processing Instructions,Primary Subject,Document Title,Series Title,Document Title Translated,Title Word Alternate Spelling,Web Collection,Abstract or Index,ABIN load Check Field,USAID Project Number,File,Institution or USAID Bureau Author,Institution or USAID Sponsor,Institution or USAID Publisher,Restricted to USAID Only,Language ISO1 Code,Class,Date Processing Started,Category,DateCreated,DateModified,Active,File Processed,Selected for Cataloguing,Not Selected for Cataloguing,Proofed,Indexed,Processing Complete,Restricted,fliqzid,inmCreatedBy,inmWatchers,Thumbnail,Descriptors_Geographic_t,Descriptors_Geographic_t_date,Language_of_Text_t,Language_of_Text_t_date
158617,,,,8:1,"Dovring, Folke",,54,M,Other USAID Supported Study/Document,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Evaluation|Land reform,,Yugoslavia,,PN-AAD-954,,,,,True,F|E,,"2,199 KB",PDF,,158,Yugoslavia,,,000158,USAID. Bur. for Program and Policy Coordination,A,DST/W-584,,,English,application/pdf,P03.P|A59.3|G19.3K|G19.3T.A|G25.X,,1,67,,,,,,,,5964,,SR/LR/C-11,,,,FROM RANDD|Converted to searchable PDF 2007-04-24 (exact OCR),AE00,Land reform in Yugoslavia,"AID spring review of land reform : country papers, v. 10",,,,,5964PN-AAD-954,,D:\Projects\USAID\PDFs\PNAAD954.pdf,000158 - USAID. Bur. for Program and Policy Coordination,,,False,EN,Agricultural economics,,Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Thesaurus~Thesaurus Collection~Geographical areas and countries~Europe~Central and Eastern Europe~Balkans~Yugoslavia|Thesaurus~Thesaurus Collection~Management~Management operations~Evaluation|Thesaurus~Thesaurus Collection~Geographical areas and countries~Mediterranean countries~Yugoslavia|Notation~Notation Collection~G~G19~G19.3~G19.3K|Thesaurus~Thesaurus Collection~Agriculture~Agrarian reform~Land reform|Notation~Notation Collection~G~G19~G19.3~G19.3T~G19.3T.A|Thesaurus~Thesaurus Collection~Geographical areas and countries~Europe~Central and Eastern Europe~Yugoslavia|Notation~Notation Collection~P~P03~P03.P|Notation~Notation Collection~G~G25~G25.X|Notation~Notation Collection~A~A59~A59.3,3/8/1979 5:00:00 AM,3/10/2013 6:40:39 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
158618,,,,8:1,"McEntire, Davis",,54,M,Other USAID Supported Study/Document,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Evaluation|Land reform,,Italy,,PN-AAD-955,,,,,True,F|E,,"1,589 KB",PDF,,145,Italy,,,000158,USAID. Bur. for Program and Policy Coordination,A,DST/W-584,,,English,application/pdf,P03.P|A59.3|G19.7G|G25.F,,1,51,,,,,,,,5965,,SR/LR/C-12,,,,FROM RANDD|Converted to searchable PDF 2007-04-24 (exact OCR),AE00,Land reform in Italy,"AID spring review of land reform : country papers, v. 10",,,,,5965PN-AAD-955,,D:\Projects\USAID\PDFs\PNAAD955.pdf,000158 - USAID. Bur. for Program and Policy Coordination,,,False,EN,Agricultural economics,,Notation~Notation Collection~G~G19~G19.7~G19.7G|Notation~Notation Collection~G~G25~G25.F|Thesaurus~Thesaurus Collection~Geographical areas and countries~Mediterranean countries~Italy|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Thesaurus~Thesaurus Collection~Geographical areas and countries~Europe~Western Europe~Italy|Notation~Notation Collection~P~P03~P03.P|Notation~Notation Collection~A~A59~A59.3|Thesaurus~Thesaurus Collection~Agriculture~Agrarian reform~Land reform|Thesaurus~Thesaurus Collection~Management~Management operations~Evaluation,3/8/1979 5:00:00 AM,3/10/2013 6:40:41 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
158619,,,,8:1,"Rice, E. B.|Dovring, Folke|et al.",,54,M,Other USAID Supported Study/Document,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Evaluation|Land reform,,Africa|Asia|Europe|Latin America,,PN-AAD-956,,,,,True,F|E,,"5,612 KB",PDF,,,,,,000503|000158,U.N. Food and Agriculture Organization (FAO)|USAID. Bur. for Program and Policy Coordination,A|A,DST/W-497,,,English,application/pdf,P03.P|A59.3|G03|G15|G19|G06.2,,1,79,,,,,,,,5966,,SR/LR/C-32,,,,FROM RANDD|Converted to searchable PDF 2011-05-26 (exact OCR),AE00,Land reform regional surveys,"AID spring review of land reform : country papers, v. 10",,,,,5966PN-AAD-956,,D:\Projects\USAID\PDFs\PNAAD956.pdf,000503 - U.N. Food and Agriculture Organization (FAO)|000158 - USAID. Bur. for Program and Policy Coordination,,,False,EN,Agricultural economics,,Notation~Notation Collection~G~G15|Notation~Notation Collection~P~P03~P03.P|Thesaurus~Thesaurus Collection~Geographical areas and countries~America~Latin America|Notation~Notation Collection~A~A59~A59.3|Notation~Notation Collection~G~G06~G06.2|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Notation~Notation Collection~G~G03|Thesaurus~Thesaurus Collection~Geographical areas and countries~Europe|Thesaurus~Thesaurus Collection~Geographical areas and countries~Africa|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia|Thesaurus~Thesaurus Collection~Agriculture~Agrarian reform~Land reform|Thesaurus~Thesaurus Collection~Management~Management operations~Evaluation|Notation~Notation Collection~G~G19,3/8/1979 5:00:00 AM,3/10/2013 4:59:40 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
158630,,Activity summary,,,,,32,M,Annual Report,,,,AID/CSD-2171,,,4.55,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Population growth|National level|Planning,,,,PN-AAD-967,,,,,True,F,,,,,,,,,000787,University of Michigan. Center for Population Planning,A,,,,English,,S11.42|J05.7|P03.8,,,,,35 p.,,,,,,5977,,,,,,FROM RANDD,SA00,"Population planning of developing nations; annual report, 1968/1969",,,,,,5977PN-AAD-967,,,000787 - University of Michigan. Center for Population Planning,,,False,EN,Population and demography (General),,Document Type~Document Type Collection~Program Documents (all)~Annual Report|Thesaurus~Thesaurus Collection~Population and demography~Demography~Population dynamics~Population growth|Notation~Notation Collection~S~S11~S11.4~S11.42|Thesaurus~Thesaurus Collection~Government and law~Geopolitical levels~National level|Notation~Notation Collection~P~P03~P03.8|Thesaurus~Thesaurus Collection~Management~Management operations~Planning|Notation~Notation Collection~J~J05~J05.7,3/8/1979 5:00:00 AM,2/3/2009 5:00:00 AM,True,,,,,,,,,Guest,,,,,,
158631,,Activity summary,,,,,32,M,Annual Report,,,,AID/CSD-2171,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Population growth|National level|Planning,,,,PN-AAD-968,,,,,True,F|E,,876 KB,PDF,,,,,,000787,University of Michigan. Center for Population Planning,A,,,,English,application/pdf,S11.42|J05.7|P03.8,,1,23,,23 p.,,,,,,5978,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-26 (exact OCR),SA00,"Population planning of developing nations; annual report, 1969/1970",,,,,,5978PN-AAD-968,,D:\Projects\USAID\PDFs\PNAAD968.pdf,000787 - University of Michigan. Center for Population Planning,,,False,EN,Population and demography (General),,Thesaurus~Thesaurus Collection~Government and law~Geopolitical levels~National level|Thesaurus~Thesaurus Collection~Population and demography~Demography~Population dynamics~Population growth|Notation~Notation Collection~J~J05~J05.7|Notation~Notation Collection~S~S11~S11.4~S11.42|Notation~Notation Collection~P~P03~P03.8|Thesaurus~Thesaurus Collection~Management~Management operations~Planning|Document Type~Document Type Collection~Program Documents (all)~Annual Report,3/8/1979 5:00:00 AM,3/10/2013 6:40:42 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
158638,,,,8:1,,,54,M,Other USAID Supported Study/Document,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Technical assistance|USAID|Evaluation|Development programs|Population and demography,,,,PN-AAD-975,,,,,True,F|E,,"1,752 KB",PDF,,,,,,000158,USAID. Bur. for Program and Policy Coordination,A,DST/W-182/0805,1,,English,application/pdf,J02.57.M6.E|J08.EP.E|P15.63|P03.P|J02.57.M8.2|S,,1,34,,,,,,,,5985,,,,,,FROM RANDD|Converted to searchable PDF 2011-04-18 (exact OCR),SA00,Spring review on population; summary findings and implications for AID,AID spring review of population programs,,,,,5985PN-AAD-975,,D:\Projects\USAID\PDFs\PNAAD975.pdf,000158 - USAID. Bur. for Program and Policy Coordination,,,False,EN,Population and demography (General),,Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.2|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development programs|Thesaurus~Thesaurus Collection~Population and demography|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Notation~Notation Collection~P~P03~P03.P|Thesaurus~Thesaurus Collection~Management~Management operations~Evaluation|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Notation~Notation Collection~S|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E,3/8/1979 5:00:00 AM,6/10/2012 11:35:38 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
158639,,,,8:1,"Cowles, C. D.|Boynton, Willard H.",,54,M,Other USAID Supported Study/Document,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Technical assistance|USAID|Development project planning,,,,PN-AAD-976,,,,,True,F|E,,"1,402 KB",PDF,,,,,,000158,USAID. Bur. for Program and Policy Coordination,A,DST/W-320/0807,1,,English,application/pdf,J02.57.M6.E|J08.EP.E|P15.63|J02.57.M8.4C|J02.57.M8.86,,1,31,,,,,,,,5986,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-26 (exact OCR),SA00,Spring review of population programs; getting AID population program started,AID spring review of population programs,,,,,5986PN-AAD-976,,D:\Projects\USAID\PDFs\PNAAD976.pdf,000158 - USAID. Bur. for Program and Policy Coordination,,,False,EN,Population and demography (General),,Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development projects~Development project planning|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.8~J02.57.M8.86|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.4~J02.57.M8.4C|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development planning~Development project planning|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document,3/8/1979 5:00:00 AM,6/10/2012 11:36:11 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
158640,,,,8:1,"Frederiksen, Harald",,54,M,Other USAID Supported Study/Document,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Technical assistance|USAID|Evaluation|Development programs|Population and demography,,,,PN-AAD-977,,,,,True,F|E,,"4,033 KB",PDF,,,,,,000158,USAID. Bur. for Program and Policy Coordination,A,DST/W-320/0807,1,,English,application/pdf,J02.57.M6.E|J08.EP.E|P15.63|P03.P|J02.57.M8.2|S,,1,79,,,,,,,,5987,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-26 (exact OCR),SA00,Spring review of population programs; improving existing AID population programs,AID spring review of population programs,,,,,5987PN-AAD-977,,D:\Projects\USAID\PDFs\PNAAD977.pdf,000158 - USAID. Bur. for Program and Policy Coordination,,,False,EN,Population and demography (General),,Notation~Notation Collection~S|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Thesaurus~Thesaurus Collection~Population and demography|Thesaurus~Thesaurus Collection~Management~Management operations~Evaluation|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Notation~Notation Collection~P~P03~P03.P|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.2|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development programs|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E,3/8/1979 5:00:00 AM,6/10/2012 11:36:11 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
158641,,,,8:1,"Merrick, Thomas|Kangas, Lenni W.|McClelland, Donald G.",,54,M,Other USAID Supported Study/Document,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Technical assistance|USAID|Evaluation|Development programs|Population and demography,,,,PN-AAD-978,,,,,True,F|E,,"2,543 KB",PDF,,,,,,000158,USAID. Bur. for Program and Policy Coordination,A,DST/W-849,,,English,application/pdf,J02.57.M6.E|J08.EP.E|P15.63|P03.P|J02.57.M8.2|S,,1,66,,,,,,,,5988,,,,,,FROM RANDD|Converted to searchable PDF 2006-12-19 (exact OCR),SA00,"Spring review of population programs; new or expanded AID population efforts, some initial explorations",AID spring review of population programs,,,,,5988PN-AAD-978,,D:\Projects\USAID\PDFs\PNAAD978.pdf,000158 - USAID. Bur. for Program and Policy Coordination,,,False,EN,Population and demography (General),,Notation~Notation Collection~S|Thesaurus~Thesaurus Collection~Management~Management operations~Evaluation|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.2|Thesaurus~Thesaurus Collection~Population and demography|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development programs|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Notation~Notation Collection~P~P03~P03.P|Notation~Notation Collection~P~P15~P15.6~P15.63|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance,3/8/1979 5:00:00 AM,6/10/2012 11:35:42 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
158642,,,,8:1,"Lyons, Thomas C., Jr.",,54,M,Other USAID Supported Study/Document,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1970,1970,,,,,,Technical assistance|USAID|Evaluation|Development programs|Population and demography,,,,PN-AAD-979,,,,,True,F|E,,"2,790 KB",PDF,,,,,,000158,USAID. Bur. for Program and Policy Coordination,A,DST/W-870,,,English,application/pdf,J02.57.M6.E|J08.EP.E|P15.63|P03.P|J02.57.M8.2|S,,1,79,,,,,,,,5989,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-26 (exact OCR),SA00,"Spring review of population programs; progress to date, a selective background summary",AID spring review of population programs,,,,,5989PN-AAD-979,,D:\Projects\USAID\PDFs\PNAAD979.pdf,000158 - USAID. Bur. for Program and Policy Coordination,,,False,EN,Population and demography (General),,Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Notation~Notation Collection~P~P03~P03.P|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Management~Management operations~Evaluation|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~S|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development programs|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.2|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Thesaurus~Thesaurus Collection~Population and demography,3/8/1979 5:00:00 AM,6/10/2012 11:35:42 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
