ContentItemId,Abstract,Ancilary Data,ARDA Subject Category,ARDA Volume and Issue,Personal Author,Availability,Bibliographic Type Code,Bibliographic Level,Bibtype Name,CD Number,CD Fulltext Database,CD Fulltext Contributing Office,Contract/Grant Number,Cost of Electronic Copy,Cost of Microfiche,Cost of Paper Copy,Date Abstracted and Indexed,Create Date for CD,Date Cataloging Proofed,Date Indexed Only,Date Processing Complete,Date Prepared for Filming,Date of Publication Freeforrm,Date of Publication Fixed,Date of Expected Release to Public,Date Refilmed,Date Returned from Filmer,Date Sent Abstracting Indexing,Date Sent to Filmer,Descriptions from Thesaurus,Secondary Descriptors,Descriptors Geographic,DESCTEMP,Document ID,Edition,Entered By,AID Contact Number Evaluated,Total Evaluation Cost,Exclude from Prjdoc View,File Format,Fulltext External Reference,File Size,File Software and Version,Fulltext,USAID Geography Code,USAID Geography Name,Related Object Link,New Thesaurus Terms,Institution Authority Code,Institution Name,Institution Role,Inventory Location,Inventory Quantity,ISBN,Language of Text,Mime Type,Notation,NTIS Number,Number of Fiche,Number of Fiche Frames,Stategic Objective Number,Pagination,Collation Notes,Prepped By,Project Number,Project9 Prime Dve Activity,Project Sub Number,REC_NO,Related Docs Links,Report Number,Batch,Box,Shelf Location,Special Processing Instructions,Primary Subject,Document Title,Series Title,Document Title Translated,Title Word Alternate Spelling,Web Collection,Abstract or Index,ABIN load Check Field,USAID Project Number,File,Institution or USAID Bureau Author,Institution or USAID Sponsor,Institution or USAID Publisher,Restricted to USAID Only,Language ISO1 Code,Class,Date Processing Started,Category,DateCreated,DateModified,Active,File Processed,Selected for Cataloguing,Not Selected for Cataloguing,Proofed,Indexed,Processing Complete,Restricted,fliqzid,inmCreatedBy,inmWatchers,Thumbnail,Descriptors_Geographic_t,Descriptors_Geographic_t_date,Language_of_Text_t,Language_of_Text_t_date
"285139","","Declassified 2 Sep 1981|Related documents: PD-ACC-995, PD-ACQ-101, PD-ACQ-102","","","","","42","","Report to Congress","","","","","","","","","","5/9/2005 12:00:00 AM","6/10/2005 12:00:00 AM","6/10/2005 12:00:00 AM","","Nov 1951","1951-11","","","","5/9/2005 12:00:00 AM","","USAID|Development cooperation|Security|Budgets|Economic assistance|Foreign assistance","","Southeast Asia","","PD-ACC-996","","DBA1","","","False","E","","5,943 KB","PDF","","498","Asia Regional","","","004178","U.S. Economic Cooperation Administration (ECA)","","","","","English","application/pdf","P15.63|P03.H9|J02.57.M8.C|J02.C2|D02.X|D21|J08.EP|J02.57.M|G15.8","","","237","","","","","","","","134182","","","L116","","","","JC00","Mutual security program : fiscal year 1953 budget estimates of U.S. economic assistance to Southeast Asia countries","","","","USAID Library conversion 2004","","134182PD-ACC-996","",D:\Projects\USAID\PDFs\PDACC996.pdf,"","","","False","En","Government programs","","Thesaurus~Thesaurus Collection~Government and law~The state~Public safety~Security|Notation~Notation Collection~D~D02~D02.X|Thesaurus~Thesaurus Collection~Management~Management operations~Cooperation~Development cooperation|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development cooperation|Notation~Notation Collection~J~J02~J02.C~J02.C2|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance|Notation~Notation Collection~D~D21|Document Type~Document Type Collection~Program Related Reports (all)~Report to Congress|Notation~Notation Collection~P~P15~P15.6~P15.63|Thesaurus~Thesaurus Collection~Economics~Economic assistance|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~Southeast Asia|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.C|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M|Notation~Notation Collection~J~J08~J08.E~J08.EP|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance|Notation~Notation Collection~G~G15~G15.8|Thesaurus~Thesaurus Collection~Economics~Finance~Budgets|Notation~Notation Collection~P~P03~P03.H~P03.H9","4/28/2005 4:00:00 AM","2/14/2013 6:47:21 AM","True","True","False","False","False","False","False","","","Guest","",,"","","",""
"313594","","In: Code of federal regulations. Title 3, the president. 1949-1953|compilation / Federal Register Div., National Archives and Records|Service","","","Truman, Harry S.","","55","","Non-USAID Technical","","","","","","","","","","","","","","1 Nov 1951","1951-11","","","","","","","","","","PC-AAC-120","","JH","","","False","E","","117 KB","PDF","","","","","Economic Cooperation Administration (ECA)|Mutual Security Act of 1951 (Public Law 82-165)|Mutual Security Agency (MSA)","013267","","A","","","","English","application/pdf","","","","3","","","","","","","","162702","","","","","","","JC20","Executive order 10300 providing for the administration of the Mutual Security Act of 1951 and related statutes","","","","USAID history (predecessors)","","162702PC-AAC-120","",D:\Projects\USAID\PDFs\PCAAC120.pdf,"013267 - White House","","","False","En","Foreign assistance","","Document Type~Document Type Collection~Technical Reports (all)~Non-USAID Technical","9/10/2010 4:00:00 AM","3/6/2013 9:10:48 PM","True","True","False","False","False","False","False","","","Guest","",,"","","",""
"313751","","","","","Kerber, E. S.","","55","","Non-USAID Technical","","","","","","","","","","","","","","Nov 1951","1951-11","","","","","","","","","","PC-AAC-136","","JH","","","False","E","","347 KB","PDF","","","","","","013436","","A","","","","English","application/pdf","","","","6","","p. 11-16","","","","","","162890","","","","","","PDF captured from books.google.com and converted to searchable PDF|2010-09-27 (exact OCR)","JC20","Foreign aid by the U.S. Government in fiscal year 1951","Survey of current business, v. 31, no. 11","","Foreign aid by the US Government in fiscal year 1951","","","162890PC-AAC-136","",D:\Projects\USAID\PDFs\PCAAC136.pdf,"013436 -","","","False","En","Foreign assistance","","Document Type~Document Type Collection~Technical Reports (all)~Non-USAID Technical","9/27/2010 4:00:00 AM","2/14/2013 6:41:44 AM","True","True","False","False","False","False","False","","","Guest","",,"","","",""
"233303","","Cited in USAID historical material bibliography","","","Pinder, Frank|Patterson, Albion W.|Holmes, Horace","Best available copy","55","M","Non-USAID Technical","","","","","","","","","","8/16/1994 12:00:00 AM","1/24/1995 12:00:00 AM","1/25/1995 12:00:00 AM","8/19/1994 12:00:00 AM","Oct 1951","1951-10","","","8/31/1994 12:00:00 AM","9/1/1994 12:00:00 AM","8/19/1994 12:00:00 AM","Development assistance|Economic development|Foreign assistance","Development projects|Technical assistance|Development cooperation","Liberia|Paraguay|India","","PC-AAA-456","","LBmc","","","False","F|E","","9,547 KB","PDF","","942","AID Administrator","","Point Four Program","001681","U.S. Dept. of State","A","","","","English","application/pdf","J02.57.M6|D25.J|J08.EP|J02.57.M|J02.57.M8.4|J02.57.M6.E|J08.EP.E|P03.H9|J02.57.M8.C|G03.28.J|G03.5B|G06.2B.P|G15.66","","1","39","","","ill.","EH","","","","80696","","Department of State publication no. 4279","9408","18","","M. Nelson historical bibliography|Converted to searchable PDF 2007-08-07 (exact OCR)","JC30","Point Four pioneers : reports from a new frontier [Liberia, Paraguay and India]","Department of State publication. Economic cooperation series, 28","","Point 4","USAID history (general) Point Four","","80696PC-AAA-456","",D:\Projects\USAID\PDFs\PCAAA456.pdf,"001681 - U.S. Dept. of State","","","False","En","Development program planning and management","","Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Notation~Notation Collection~G~G06~G06.2~G06.2B~G06.2B.P|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.4|Notation~Notation Collection~P~P03~P03.H~P03.H9|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance|Notation~Notation Collection~D~D25~D25.J|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development cooperation|Thesaurus~Thesaurus Collection~Geographical areas and countries~Africa~Africa south of Sahara~West Africa~Liberia|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Notation~Notation Collection~G~G03~G03.5~G03.5B|Thesaurus~Thesaurus Collection~Economics~Economic administration~Economic development|Notation~Notation Collection~J~J08~J08.E~J08.EP|Notation~Notation Collection~G~G15~G15.6~G15.66|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.C|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development projects|Thesaurus~Thesaurus Collection~Geographical areas and countries~Africa~English speaking Africa~Liberia|Document Type~Document Type Collection~Technical Reports (all)~Non-USAID Technical|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Thesaurus~Thesaurus Collection~Geographical areas and countries~America~Latin America~South America~Paraguay|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~South Asia~India|Notation~Notation Collection~G~G03~G03.2~G03.28~G03.28.J|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance|Thesaurus~Thesaurus Collection~Management~Management operations~Cooperation~Development cooperation","2/13/1995 5:00:00 AM","11/12/2013 5:15:17 PM","True","True","False","False","False","False","False","","","Guest","",,"No values found","11/12/2013 12:01:00 PM","",""
"280297","","","","","","","61","","Reference Document","","","","","","","","","","10/1/2004 12:00:00 AM","10/1/2004 12:00:00 AM","10/1/2004 12:00:00 AM","","Sep 1951","1951-09","","","","10/1/2004 12:00:00 AM","","USAID|Personnel|Organizational structure|Administrative regions|Economic sectors","","","","PN-ACZ-297","","DBA1","","","False","E","","871 KB","PDF","","","","","","004178","U.S. Economic Cooperation Administration (ECA)","A","","","","English","application/pdf","P15.63|N05.2|P68|J02.57.3|L04.2|D27.K","","","21","","","","","","","","129308","","","L052","","","","PC10","Telephone directory : Economic Cooperation Administration","","","","USAID Library conversion 2004","","129308PN-ACZ-297","",D:\Projects\USAID\PDFs\PNACZ297.pdf,"004178 - U.S. Economic Cooperation Administration (ECA)","","","False","En","Development organizations","","Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Administrative regions|Notation~Notation Collection~D~D27~D27.K|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.3|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Thesaurus~Thesaurus Collection~Economics~Economic systems~Economic sectors|Notation~Notation Collection~N~N05~N05.2|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~L~L04~L04.2|Notation~Notation Collection~P~P68|Thesaurus~Thesaurus Collection~Management~Organizational structure|Thesaurus~Thesaurus Collection~Labor~Personnel management~Personnel|Document Type~Document Type Collection~Reference (all)~Reference Document|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Administrative regions","9/30/2004 4:00:00 AM","2/14/2013 6:37:12 AM","True","False","False","False","False","False","False","","","Guest","",,"","","",""
"280296","","","","","","","61","","Reference Document","","","","","","","","","","10/1/2004 12:00:00 AM","10/1/2004 12:00:00 AM","10/1/2004 12:00:00 AM","","Aug 1951","1951-08","","","","10/1/2004 12:00:00 AM","","USAID|Personnel|Organizational structure|Administrative regions|Economic sectors","","","","PN-ACZ-296","","DBA1","","","False","E","","823 KB","PDF","","","","","","004178","U.S. Economic Cooperation Administration (ECA)","A","","","","English","application/pdf","P15.63|N05.2|P68|J02.57.3|L04.2|D27.K","","","21","","","","","","","","129307","","","L052","","","","PC10","Telephone directory : Economic Cooperation Administration","","","","USAID Library conversion 2004","","129307PN-ACZ-296","",D:\Projects\USAID\PDFs\PNACZ296.pdf,"004178 - U.S. Economic Cooperation Administration (ECA)","","","False","En","Development organizations","","Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Administrative regions|Thesaurus~Thesaurus Collection~Management~Organizational structure|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~N~N05~N05.2|Notation~Notation Collection~P~P68|Thesaurus~Thesaurus Collection~Labor~Personnel management~Personnel|Thesaurus~Thesaurus Collection~Economics~Economic systems~Economic sectors|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.3|Notation~Notation Collection~L~L04~L04.2|Notation~Notation Collection~D~D27~D27.K|Document Type~Document Type Collection~Reference (all)~Reference Document|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Administrative regions","9/30/2004 4:00:00 AM","2/14/2013 6:37:12 AM","True","False","False","False","False","False","False","","","Guest","",,"","","",""
"316259","","Appended brochure: Facts about Point 4 / TCA (Mar 1952)","","","","Best available copy","64","","Activity/Project/Program Overview","","","","","","","","","","","","","","Jul 1951","1951-07","","","","","","Foreign assistance|Economic development|Standard of living|Technical training|Agricultural education|Vaccinations|Smallpox|Vocational training","","","","PD-ACR-484","","JH","","","False","E","","427 KB","PDF","","","","","Point Four Program","002859","U.S. Dept. of State. Technical Cooperation Administration (TCA)","A","","","","English","application/pdf","J08.EP|J02.57.M|D25.J|U02.43|D23.D|E04.E|E08|A75|K34.22.5|K03.FJ|E04.2","","","20","","","","","","","","165543","","","","","","Retrieved from Inv (IN-AAB-956)","JC22","Point 4 : what it is and how it operates","","","Point Four : what it is and how it operates","USAID history (general) Point Four","","165543PD-ACR-484","",D:\Projects\USAID\PDFs\PDACR484.pdf,"002859 - U.S. Technical Cooperation Administration (TCA)","","","False","En","Development assistance","","Thesaurus~Thesaurus Collection~Agriculture~Agricultural education|Thesaurus~Thesaurus Collection~Education~Agricultural education|Notation~Notation Collection~E~E04~E04.2|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance|Notation~Notation Collection~K~K34~K34.2~K34.22~K34.22.5|Thesaurus~Thesaurus Collection~Economics~Economic administration~Economic development|Thesaurus~Thesaurus Collection~Economics~Economic conditions~Standard of living|Thesaurus~Thesaurus Collection~Education~Training~Vocational training|Notation~Notation Collection~E~E04~E04.E|Thesaurus~Thesaurus Collection~Health~Health care~Disease prevention and control~Immunizations~Vaccinations|Notation~Notation Collection~J~J08~J08.E~J08.EP|Thesaurus~Thesaurus Collection~Health~Diseases~Viral diseases~Smallpox|Notation~Notation Collection~D~D25~D25.J|Notation~Notation Collection~U~U02~U02.4~U02.43|Thesaurus~Thesaurus Collection~Education~Training~Technical training|Thesaurus~Thesaurus Collection~Sociology and psychology~Sociology~Quality of life~Standard of living|Notation~Notation Collection~E~E08|Notation~Notation Collection~K~K03~K03.F~K03.FJ|Notation~Notation Collection~A~A75|Notation~Notation Collection~D~D23~D23.D|Document Type~Document Type Collection~Reference (all)~Activity/Project/Program Overview|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M","5/11/2011 4:00:00 AM","11/12/2013 5:18:17 PM","True","True","False","False","False","False","False","","","Guest","",,"No values found","11/12/2013 12:03:00 PM","",""
"285124","","","","","","","42","","Report to Congress","","","","","","","","","","5/9/2005 12:00:00 AM","6/11/2005 12:00:00 AM","6/11/2005 12:00:00 AM","","Jul 1951","1951-07","","","","5/9/2005 12:00:00 AM","","Foreign assistance|Development programs|Economic cooperation","","Southeast Asia|Philippines|Taiwan","","PD-ACC-981","","DBA1","","","False","E","","4,034 KB","PDF","","498","Asia Regional","","","004178","U.S. Economic Cooperation Administration (ECA)","","","","","English","application/pdf","J08.EP|J02.57.M|J02.57.M8.2|D25.8|P03.HC|G15.8|G15.8G|G15.2H","","","196","","","","","","","","134167","","","L113","","","","JC00","Economic Cooperation Administration fiscal year 1951 and proposed fiscal year 1952 programs for Southeast Asia, Philippines and Formosa","","","","USAID Library conversion 2004","","134167PD-ACC-981","",D:\Projects\USAID\PDFs\PDACC981.pdf,"","","","False","En","Government programs","","Notation~Notation Collection~J~J08~J08.E~J08.EP|Document Type~Document Type Collection~Program Related Reports (all)~Report to Congress|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~East Asia~Taiwan|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development administration~Development programs|Notation~Notation Collection~D~D25~D25.8|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~Southeast Asia|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M8~J02.57.M8.2|Notation~Notation Collection~P~P03~P03.H~P03.HC|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~Southeast Asia~Philippines|Thesaurus~Thesaurus Collection~Management~Management operations~Cooperation~Economic cooperation|Notation~Notation Collection~G~G15~G15.8|Notation~Notation Collection~G~G15~G15.8~G15.8G|Notation~Notation Collection~G~G15~G15.2~G15.2H|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance|Thesaurus~Thesaurus Collection~Economics~Economic administration~Economic cooperation|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M","4/28/2005 4:00:00 AM","2/14/2013 6:44:03 AM","True","False","False","False","False","False","False","","","Guest","",,"","","",""
"280295","","","","","","","61","","Reference Document","","","","","","","","","","10/1/2004 12:00:00 AM","10/1/2004 12:00:00 AM","10/1/2004 12:00:00 AM","","Jul 1951","1951-07","","","","10/1/2004 12:00:00 AM","","USAID|Personnel|Organizational structure|Administrative regions|Economic sectors","","","","PN-ACZ-295","","DBA1","","","False","E","","780 KB","PDF","","","","","","004178","U.S. Economic Cooperation Administration (ECA)","A","","","","English","application/pdf","P15.63|N05.2|P68|J02.57.3|L04.2|D27.K","","","19","","","","","","","","129306","","","L052","","","","PC10","Telephone directory : Economic Cooperation Administration","","","","USAID Library conversion 2004","","129306PN-ACZ-295","",D:\Projects\USAID\PDFs\PNACZ295.pdf,"004178 - U.S. Economic Cooperation Administration (ECA)","","","False","En","Development organizations","","Thesaurus~Thesaurus Collection~Management~Organizational structure|Notation~Notation Collection~D~D27~D27.K|Thesaurus~Thesaurus Collection~Economics~Economic systems~Economic sectors|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.3|Notation~Notation Collection~L~L04~L04.2|Notation~Notation Collection~P~P68|Document Type~Document Type Collection~Reference (all)~Reference Document|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Administrative regions|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Administrative regions|Thesaurus~Thesaurus Collection~Labor~Personnel management~Personnel|Notation~Notation Collection~N~N05~N05.2|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID","9/30/2004 4:00:00 AM","2/14/2013 6:37:11 AM","True","False","False","False","False","False","False","","","Guest","",,"","","",""
"217523","","","","","Foster, George, ed.|Erasmus, Charles|et al.","","54","M","Other USAID Supported Study/Document","","","","","","","","","","8/9/1991 12:00:00 AM","11/9/1995 12:00:00 AM","12/11/1995 12:00:00 AM","7/19/1995 12:00:00 AM","25 Jul 1951","1951-07","","","7/31/1995 12:00:00 AM","7/31/1995 12:00:00 AM","7/20/1995 12:00:00 AM","Cultural anthropology|Development assistance|Technical assistance|Cultural diversity","","","","PN-ABI-615","","mcMK","","","False","F|E","","2,290 KB","PDF","","","","","","001410|002766","Smithsonian Institution|U.S. International Cooperation Administration (ICA)","A|S","","","","English","application/pdf","U02.W|C44|J02.57.M6|J02.57.M6.E|J08.EP.E|C34","","2","106","","","","JCG","","","","64886","","","9507","89","","HISTORICAL COLLECTION|IPCR|Converted to searchable PDF 2010-12-20 (exact OCR)","JC20","Cross-cultural anthropological analysis of a technical aid program","","","","","","64886PN-ABI-615","",D:\Projects\USAID\PDFs\PNABI615.pdf,"001410 - Smithsonian Institution","002766 - U.S. International Cooperation Administration (ICA)","","False","En","Foreign assistance","","Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Thesaurus~Thesaurus Collection~Sociology and psychology~Sociology~Cultural anthropology|Thesaurus~Thesaurus Collection~Culture and society~Cultural anthropology|Thesaurus~Thesaurus Collection~Culture and society~Cultural diversity|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Notation~Notation Collection~C~C34|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6|Notation~Notation Collection~C~C44|Notation~Notation Collection~U~U02~U02.W","8/9/1991 4:00:00 AM","6/10/2012 11:57:44 PM","True","True","False","False","False","False","False","","","Guest","",,"","","",""
